id,spec,grade,wear,temp,target_torque,speed,label,label_name,source,workstation_id,workstation_name,device_no,operator,workshop,batch_id,record_time
B0635,M20,8.8,0,20.0,320.0,135.48,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 21:10:11
B0912,M24,8.8,0,20.0,520.0,141.75,2,过拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 21:12:51
E1185,M12,12.9,2,50.0,80.0,145.98,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 21:13:18
E0232,M24,8.8,0,-10.0,520.0,193.93,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 21:19:58
E0691,M20,8.8,0,-10.0,320.0,174.28,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 21:20:12
E0463,M20,8.8,0,-10.0,320.0,179.08,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 21:20:16
E1729,M12,8.8,0,-10.0,80.0,127.0,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-01 21:21:47
E1541,M12,10.9,1,20.0,80.0,153.78,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 21:22:21
E0598,M16,8.8,0,-10.0,180.0,163.82,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 21:22:30
E0145,M12,8.8,0,-10.0,80.0,116.71,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-01 21:26:30
E0760,M24,8.8,0,-10.0,520.0,119.72,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 21:28:52
E0126,M16,12.9,2,50.0,180.0,156.31,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 21:30:24
E1474,M16,8.8,0,-10.0,180.0,153.44,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 21:30:28
E1744,M24,8.8,0,-10.0,520.0,185.95,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 21:31:44
B0253,M12,8.8,0,20.0,80.0,164.02,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-01 21:33:07
E0334,M16,8.8,0,-10.0,180.0,126.98,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 21:33:33
E1538,M16,10.9,1,20.0,180.0,145.4,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 21:34:12
E1610,M16,10.9,1,20.0,180.0,128.32,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 21:38:03
B0072,M24,8.8,0,20.0,520.0,156.34,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 21:38:30
E0871,M20,8.8,0,-10.0,320.0,124.98,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 21:38:37
E0451,M20,8.8,0,-10.0,320.0,114.59,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 21:39:47
E0323,M20,10.9,1,20.0,320.0,140.68,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 21:46:39
B1178,M16,8.8,0,20.0,180.0,165.68,4,虚拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 21:47:43
E1192,M24,8.8,0,-10.0,520.0,126.68,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 21:50:44
B0523,M20,8.8,0,20.0,320.0,129.6,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 21:50:44
B1113,M12,8.8,0,20.0,80.0,145.69,4,虚拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 21:51:51
E1020,M24,12.9,2,50.0,520.0,180.02,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 21:51:59
B0888,M24,8.8,0,20.0,520.0,132.93,2,过拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 21:53:56
E1793,M12,10.9,1,20.0,80.0,176.75,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 21:54:08
E1354,M16,8.8,0,-10.0,180.0,172.32,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 21:54:39
E1661,M12,10.9,1,20.0,80.0,114.82,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 21:56:29
B1115,M20,8.8,0,20.0,320.0,183.36,4,虚拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 21:59:45
B0052,M24,8.8,0,20.0,520.0,119.12,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 22:00:50
B0543,M20,8.8,0,20.0,320.0,169.98,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 22:01:37
E1651,M20,8.8,0,-10.0,320.0,163.86,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 22:01:53
E1690,M16,8.8,0,-10.0,180.0,143.8,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 22:02:56
E1266,M16,12.9,2,50.0,180.0,118.2,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 22:04:30
B0398,M16,8.8,0,20.0,180.0,173.19,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-01 22:08:35
E0570,M16,12.9,2,50.0,180.0,123.32,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 22:09:55
B0993,M12,8.8,0,20.0,80.0,168.24,3,滑牙,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 22:10:55
E0894,M16,12.9,2,50.0,180.0,145.99,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 22:14:32
E1613,M12,10.9,1,20.0,80.0,181.4,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 22:15:05
E0587,M20,10.9,1,20.0,320.0,123.61,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 22:16:12
B0838,M16,8.8,0,20.0,180.0,181.58,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 22:16:14
E1545,M12,12.9,2,50.0,80.0,182.27,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 22:18:35
E1311,M20,12.9,2,50.0,320.0,173.32,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 22:20:24
E0504,M24,12.9,2,50.0,520.0,126.44,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 22:22:01
B0426,M16,8.8,0,20.0,180.0,140.21,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 22:23:01
E1615,M20,8.8,0,-10.0,320.0,111.87,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 22:23:33
B0102,M16,8.8,0,20.0,180.0,107.91,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 22:23:36
B1085,M12,8.8,0,20.0,80.0,133.53,4,虚拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 22:26:04
B0009,M12,8.8,0,20.0,80.0,144.64,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 22:30:20
E1149,M12,12.9,2,50.0,80.0,138.1,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-01 22:30:20
B0872,M24,8.8,0,20.0,520.0,122.91,2,过拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 22:31:41
E1700,M24,10.9,1,20.0,520.0,125.57,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 22:32:03
E0164,M24,10.9,1,20.0,520.0,158.82,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 22:32:32
E0596,M24,10.9,1,20.0,520.0,144.01,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 22:33:01
B0653,M12,8.8,0,20.0,80.0,181.37,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 22:34:10
B0224,M24,8.8,0,20.0,520.0,130.98,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 22:34:12
B0664,M24,8.8,0,20.0,520.0,163.83,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 22:34:23
E0916,M24,8.8,0,-10.0,520.0,181.83,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 22:34:53
B0339,M20,8.8,0,20.0,320.0,116.77,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 22:35:49
E1443,M20,12.9,2,50.0,320.0,179.4,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 22:37:18
E1573,M12,8.8,0,-10.0,80.0,166.6,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-01 22:38:52
E0540,M24,12.9,2,50.0,520.0,142.35,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-01 22:42:59
E1565,M12,10.9,1,20.0,80.0,183.74,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-01 22:43:18
E1296,M24,12.9,2,50.0,520.0,146.03,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 22:47:17
E1670,M16,10.9,1,20.0,180.0,142.26,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-01 22:49:08
E0672,M24,12.9,2,50.0,520.0,158.56,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-01 22:53:26
E1274,M16,10.9,1,20.0,180.0,120.85,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-01 22:54:10
E0274,M16,8.8,0,-10.0,180.0,172.89,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 22:54:19
E0740,M24,10.9,1,20.0,520.0,138.72,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 22:57:20
B0735,M20,8.8,0,20.0,320.0,185.76,1,欠拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 22:59:42
E1160,M24,10.9,1,20.0,520.0,118.8,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-01 23:00:11
B1072,M24,8.8,0,20.0,520.0,126.72,3,滑牙,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-01 23:03:07
E1323,M20,12.9,2,50.0,320.0,132.15,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 23:07:03
E1077,M12,12.9,2,50.0,80.0,146.64,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-01 23:07:07
E0545,M12,10.9,1,20.0,80.0,135.96,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-01 23:08:41
E0789,M12,12.9,2,50.0,80.0,171.55,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-01 23:09:57
E0788,M24,10.9,1,20.0,520.0,176.52,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 23:15:38
E0510,M16,12.9,2,50.0,180.0,156.85,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 23:16:28
E1244,M24,10.9,1,20.0,520.0,117.83,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-01 23:17:02
E1270,M16,8.8,0,-10.0,180.0,189.13,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 23:24:52
E1534,M16,8.8,0,-10.0,180.0,160.3,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 23:25:53
E1402,M16,8.8,0,-10.0,180.0,184.54,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 23:26:48
B0142,M16,8.8,0,20.0,180.0,143.48,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 23:27:00
E1465,M12,8.8,0,-10.0,80.0,174.25,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-01 23:28:11
E1262,M16,10.9,1,20.0,180.0,135.64,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-01 23:29:34
E1639,M20,8.8,0,-10.0,320.0,143.6,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-01 23:31:07
E0195,M20,12.9,2,50.0,320.0,159.21,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-01 23:31:30
E0382,M16,8.8,0,-10.0,180.0,189.46,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-01 23:34:39
E1353,M12,12.9,2,50.0,80.0,115.19,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 23:36:49
B0964,M24,8.8,0,20.0,520.0,173.89,3,滑牙,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-01 23:40:09
E1674,M16,12.9,2,50.0,180.0,170.62,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 23:44:48
E0994,M16,8.8,0,-10.0,180.0,111.87,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-01 23:45:27
B0903,M20,8.8,0,20.0,320.0,156.26,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 23:46:39
E1158,M16,12.9,2,50.0,180.0,176.32,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-01 23:46:53
E0155,M20,10.9,1,20.0,320.0,113.66,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-01 23:48:12
E1194,M16,12.9,2,50.0,180.0,133.71,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-01 23:53:50
E1503,M20,12.9,2,50.0,320.0,188.96,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-01 23:55:38
E0057,M12,12.9,2,50.0,80.0,138.39,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-01 23:58:43
E1099,M20,8.8,0,-10.0,320.0,107.12,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-01 23:58:51
E0639,M20,12.9,2,50.0,320.0,161.74,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 00:00:36
B0363,M20,8.8,0,20.0,320.0,172.78,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-02 00:05:09
E1041,M12,12.9,2,50.0,80.0,145.95,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-02 00:05:57
E1547,M20,10.9,1,20.0,320.0,196.05,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-02 00:10:18
B0976,M24,8.8,0,20.0,520.0,180.64,3,滑牙,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-02 00:14:33
E1714,M16,8.8,0,-10.0,180.0,186.72,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-02 00:16:00
E1115,M20,10.9,1,20.0,320.0,147.68,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-02 00:19:19
B0078,M16,8.8,0,20.0,180.0,111.48,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-02 00:20:14
B0032,M24,8.8,0,20.0,520.0,187.62,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-02 00:21:40
E1768,M24,8.8,0,-10.0,520.0,168.87,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-02 00:24:49
B0567,M20,8.8,0,20.0,320.0,179.86,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 00:25:15
E0312,M24,12.9,2,50.0,520.0,154.83,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-02 00:26:03
E1736,M24,10.9,1,20.0,520.0,121.14,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-02 00:27:44
E0303,M20,12.9,2,50.0,320.0,161.89,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 00:29:21
B0412,M24,8.8,0,20.0,520.0,120.08,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-02 00:32:06
B0326,M16,8.8,0,20.0,180.0,160.0,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-02 00:34:31
E0279,M20,12.9,2,50.0,320.0,112.96,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 00:35:58
E0345,M12,12.9,2,50.0,80.0,146.06,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-02 00:36:41
E0456,M24,12.9,2,50.0,520.0,178.65,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-02 00:39:07
B0626,M16,8.8,0,20.0,180.0,177.25,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-02 00:44:42
B0486,M16,8.8,0,20.0,180.0,137.95,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-02 00:45:00
B1112,M24,8.8,0,20.0,520.0,151.7,4,虚拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-02 00:45:55
E0677,M12,10.9,1,20.0,80.0,163.78,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-02 00:46:10
E0975,M20,12.9,2,50.0,320.0,183.33,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 00:47:18
E0091,M20,8.8,0,-10.0,320.0,189.4,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-02 00:49:22
B0148,M24,8.8,0,20.0,520.0,184.8,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-02 00:50:37
E0617,M12,10.9,1,20.0,80.0,148.2,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-02 00:51:00
E1009,M12,8.8,0,-10.0,80.0,173.25,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-02 00:53:08
E0088,M24,8.8,0,-10.0,520.0,188.51,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-02 00:53:11
E0186,M16,12.9,2,50.0,180.0,108.9,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-02 00:55:37
E1093,M12,8.8,0,-10.0,80.0,161.63,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-02 00:56:09
B0637,M12,8.8,0,20.0,80.0,184.14,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-02 00:57:07
B0719,M20,8.8,0,20.0,320.0,149.67,1,欠拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-02 00:58:15
E0409,M12,8.8,0,-10.0,80.0,130.36,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-02 01:00:43
E1682,M16,10.9,1,20.0,180.0,108.0,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-02 01:01:04
B0327,M20,8.8,0,20.0,320.0,145.56,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 01:01:29
B0510,M16,8.8,0,20.0,180.0,131.86,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-02 01:02:22
B0566,M16,8.8,0,20.0,180.0,161.2,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-02 01:02:44
E0108,M24,12.9,2,50.0,520.0,178.76,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-02 01:06:41
E0065,M12,10.9,1,20.0,80.0,118.15,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-02 01:09:48
B0854,M16,8.8,0,20.0,180.0,161.33,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-02 01:10:32
B0189,M12,8.8,0,20.0,80.0,127.53,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-02 01:11:28
B1047,M20,8.8,0,20.0,320.0,121.58,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 01:14:18
E1441,M12,8.8,0,-10.0,80.0,182.99,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-02 01:14:34
B0097,M12,8.8,0,20.0,80.0,165.01,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-02 01:14:53
B0593,M12,8.8,0,20.0,80.0,113.09,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-02 01:16:16
E0982,M16,8.8,0,-10.0,180.0,127.45,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-02 01:17:46
E1767,M20,12.9,2,50.0,320.0,135.83,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-02 01:19:09
E1467,M20,12.9,2,50.0,320.0,131.26,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-02 01:19:52
B0832,M24,8.8,0,20.0,520.0,193.04,2,过拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-02 01:20:22
B0384,M24,8.8,0,20.0,520.0,171.5,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-02 01:20:59
E0202,M16,8.8,0,-10.0,180.0,125.97,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-02 01:22:43
E0342,M16,12.9,2,50.0,180.0,154.69,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-02 01:23:52
E0051,M20,12.9,2,50.0,320.0,125.83,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-02 01:25:03
E0306,M16,12.9,2,50.0,180.0,160.38,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-02 01:27:31
E0586,M16,8.8,0,-10.0,180.0,156.4,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-02 01:32:20
